id	file	context	type	japanese	translation
MAP56_e3_p1_13	Map056.json	0	dialogue	毎度あり！	
MAP56_e3_p1_2	Map056.json	0	dialogue	ここはよろず屋っていうか、薬屋だよ。	
MAP56_e3_p1_3	Map056.json	0	dialogue	万金丹が他の国で買うより安いから、	
MAP56_e3_p1_4	Map056.json	0	dialogue	まとめ買いしていったらどうだい？	
MAP57_e2_p0_1	Map057.json	0	dialogue	錬金術師イマル：	Imaru, Alchemist:
MAP57_e2_p0_11	Map057.json	0	dialogue	錬金術師イマル：	Imaru, Alchemist:
MAP57_e2_p0_12	Map057.json	0	dialogue	万金丹を超える、便利でしかも安い薬を	
MAP57_e2_p0_13	Map057.json	0	dialogue	開発するため、日夜研究の毎日！	
MAP57_e2_p0_14	Map057.json	0	dialogue	そのためにも買い物して協力してください！	
MAP57_e2_p0_2	Map057.json	0	dialogue	いらっしゃい！セイリューにも	
MAP57_e2_p0_3	Map057.json	0	dialogue	錬金術師のお店開くの夢だったんだ！	
MAP57_e3_p0_1	Map057.json	0	dialogue	セイリューの民ハンジ：	Hanji, Seiryu Citizen:
MAP57_e3_p0_2	Map057.json	0	dialogue	………どの薬も高過ぎる。	
MAP57_e3_p0_3	Map057.json	0	dialogue	でもキラキラしていて綺麗だ…。	
MAP58_e10_p0_1	Map058.json	0	dialogue	ホノオ；	
MAP58_e10_p0_11	Map058.json	0	dialogue	ホノオ；	
MAP58_e10_p0_12	Map058.json	0	dialogue	お化け…！？	
MAP58_e10_p0_13	Map058.json	0	dialogue	えっ、これお化けだったのか！こええ！！	
MAP58_e10_p0_15	Map058.json	0	dialogue	ナガレ：	Nagare:
MAP58_e10_p0_16	Map058.json	0	dialogue	むしろ、空中に浮いてる火がお化け以外の	
MAP58_e10_p0_17	Map058.json	0	dialogue	なんなんだよ？	
MAP58_e10_p0_19	Map058.json	0	dialogue	来るぞ…　　あんたら、構えろ！	
MAP58_e10_p0_2	Map058.json	0	dialogue	なんだこれ…？火が浮いているぜ…	
MAP58_e10_p0_4	Map058.json	0	dialogue	ナガレ：	Nagare:
MAP58_e10_p0_5	Map058.json	0	dialogue	嫌な予感がする…	
MAP58_e10_p0_6	Map058.json	0	dialogue	お社の近くにヒノタマっていうお化けが	
MAP58_e10_p0_7	Map058.json	0	dialogue	出るって、ガキの頃によく言われたけど…	
MAP58_e10_p0_9	Map058.json	0	dialogue	本当だったとはな。	
MAP58_e10_p1_1	Map058.json	0	dialogue	ホノオ；	
MAP58_e10_p1_11	Map058.json	0	dialogue	ホノオ；	
MAP58_e10_p1_12	Map058.json	0	dialogue	お化け…！？	
MAP58_e10_p1_13	Map058.json	0	dialogue	えっ、これお化けだったのか！こええ！！	
MAP58_e10_p1_15	Map058.json	0	dialogue	ナガレ：	Nagare:
MAP58_e10_p1_16	Map058.json	0	dialogue	むしろ、空中に浮いてる火がお化け以外の	
MAP58_e10_p1_17	Map058.json	0	dialogue	なんなんだよ？	
MAP58_e10_p1_19	Map058.json	0	dialogue	来るぞ…　　あんたら、構えろ！	
MAP58_e10_p1_2	Map058.json	0	dialogue	なんだこれ…？火が浮いているぜ…	
MAP58_e10_p1_4	Map058.json	0	dialogue	ナガレ：	Nagare:
MAP58_e10_p1_5	Map058.json	0	dialogue	嫌な予感がする…	
MAP58_e10_p1_6	Map058.json	0	dialogue	お社の近くにヒノタマっていうお化けが	
MAP58_e10_p1_7	Map058.json	0	dialogue	出るって、ガキの頃によく言われたけど…	
MAP58_e10_p1_9	Map058.json	0	dialogue	本当だったとはな。	
MAP58_e10_p2_10	Map058.json	0	dialogue	それより…	
MAP58_e10_p2_100	Map058.json	0	dialogue	自分を強いと感じられたのさ。	
MAP58_e10_p2_102	Map058.json	0	dialogue	ホノオ：	Hono:
MAP58_e10_p2_103	Map058.json	0	dialogue	そうか…　いや、でもおまえのいまの動き、	
MAP58_e10_p2_104	Map058.json	0	dialogue	多分オレらみたいに動き回るより、きっと	
MAP58_e10_p2_105	Map058.json	0	dialogue	ぜんぜん強いぞ…？	
MAP58_e10_p2_107	Map058.json	0	dialogue	ナガレ：	Nagare:
MAP58_e10_p2_108	Map058.json	0	dialogue	ああ、そんなことは分かってるさ。	
MAP58_e10_p2_109	Map058.json	0	dialogue	結局自分が身に着けたモンに感謝はしてるし、	
MAP58_e10_p2_11	Map058.json	0	dialogue	さっきのバトルで気付いたことがある。	
MAP58_e10_p2_110	Map058.json	0	dialogue	後悔もない。	
MAP58_e10_p2_112	Map058.json	0	dialogue	ナガレ：	Nagare:
MAP58_e10_p2_113	Map058.json	0	dialogue	ただ、これから先、あんたらの戦い方に文句	
MAP58_e10_p2_114	Map058.json	0	dialogue	つけるときもあるだろうけれど…でも本当は、	
MAP58_e10_p2_115	Map058.json	0	dialogue	あんたらの戦い方を好きだからな、ってことだ。	
MAP58_e10_p2_117	Map058.json	0	dialogue	ホノオ：	Hono:
MAP58_e10_p2_118	Map058.json	0	dialogue	え…？	
MAP58_e10_p2_119	Map058.json	0	dialogue	あ…　はい…。　　　　？	
MAP58_e10_p2_12	Map058.json	0	dialogue	結構すごいことだぞこれは…	
MAP58_e10_p2_14	Map058.json	0	dialogue	ホノオ：	Hono:
MAP58_e10_p2_15	Map058.json	0	dialogue	へえ…なんだよ？	
MAP58_e10_p2_17	Map058.json	0	dialogue	ナガレ：	Nagare:
MAP58_e10_p2_18	Map058.json	0	dialogue	あんたらの紋章は、	
MAP58_e10_p2_19	Map058.json	0	dialogue	同じタイプというか…同じ属性の攻撃から、	
MAP58_e10_p2_2	Map058.json	0	dialogue	ホノオ：	Hono:
MAP58_e10_p2_20	Map058.json	0	dialogue	あんたらを守っているみたいだな。	
MAP58_e10_p2_22	Map058.json	0	dialogue	ホノオ：	Hono:
MAP58_e10_p2_23	Map058.json	0	dialogue	…は？	
MAP58_e10_p2_25	Map058.json	0	dialogue	ナガレ：	Nagare:
MAP58_e10_p2_26	Map058.json	0	dialogue	火をまとった攻撃はホノオにはあまり効かない	
MAP58_e10_p2_27	Map058.json	0	dialogue	そして、風というか雷をまとった攻撃も、	
MAP58_e10_p2_28	Map058.json	0	dialogue	ウィンにはあまり効いていなかった。	
MAP58_e10_p2_3	Map058.json	0	dialogue	たいしたことなかった…	
MAP58_e10_p2_30	Map058.json	0	dialogue	ホノオ：	Hono:
MAP58_e10_p2_31	Map058.json	0	dialogue	…えっ！　マジで！？	
MAP58_e10_p2_33	Map058.json	0	dialogue	ナガレ：	Nagare:
MAP58_e10_p2_34	Map058.json	0	dialogue	気付いてなかったとはな…。	
MAP58_e10_p2_35	Map058.json	0	dialogue	あんたどんだけ必死で暴れてるんだよ。	
MAP58_e10_p2_37	Map058.json	0	dialogue	ホノオ：	Hono:
MAP58_e10_p2_38	Map058.json	0	dialogue	マジか…いや、紋章の力ならありえそうだし…	
MAP58_e10_p2_39	Map058.json	0	dialogue	実際オレも火の攻撃は、あまり痛くなかった…	
MAP58_e10_p2_4	Map058.json	0	dialogue	よかった…　こ、こわかったぜ…！	
MAP58_e10_p2_40	Map058.json	0	dialogue	マジか！	
MAP58_e10_p2_42	Map058.json	0	dialogue	すげえじゃねえか！	
MAP58_e10_p2_43	Map058.json	0	dialogue	いや、それより、バトル中にそんなところまで	
MAP58_e10_p2_44	Map058.json	0	dialogue	見ているナガレ！　おまえすごいな…	
MAP58_e10_p2_46	Map058.json	0	dialogue	ナガレ：	Nagare:
MAP58_e10_p2_47	Map058.json	0	dialogue	戦いの最中は決して興奮せず、自然体でいろ。	
MAP58_e10_p2_48	Map058.json	0	dialogue	理想は無の心で、戦場を正確に観察しろ…	
MAP58_e10_p2_50	Map058.json	0	dialogue	剣を教わる一番最初から、	
MAP58_e10_p2_51	Map058.json	0	dialogue	あたしらはそう教わるんだよ。	
MAP58_e10_p2_52	Map058.json	0	dialogue	あんたらみたいに、血走った目で走り回ったり	
MAP58_e10_p2_53	Map058.json	0	dialogue	しない。	
MAP58_e10_p2_55	Map058.json	0	dialogue	ホノオ：	Hono:
MAP58_e10_p2_58	Map058.json	0	dialogue	ウィン：	Win:
MAP58_e10_p2_6	Map058.json	0	dialogue	ナガレ：	Nagare:
MAP58_e10_p2_61	Map058.json	0	dialogue	ナガレ：	Nagare:
MAP58_e10_p2_62	Map058.json	0	dialogue	なんだよ、二人して？	
MAP58_e10_p2_64	Map058.json	0	dialogue	ホノオ：	Hono:
MAP58_e10_p2_65	Map058.json	0	dialogue	いや…　なんかズシッときた…	
MAP58_e10_p2_67	Map058.json	0	dialogue	ナガレ：	Nagare:
MAP58_e10_p2_68	Map058.json	0	dialogue	あんたもかい？	
MAP58_e10_p2_7	Map058.json	0	dialogue	あれだけ大暴れしといて、怖かったってかい…	
MAP58_e10_p2_70	Map058.json	0	dialogue	ウィン：	Win:
MAP58_e10_p2_74	Map058.json	0	dialogue	　　　　　　　　　　　ウィンは頷いた	
MAP58_e10_p2_76	Map058.json	0	dialogue	ナガレ：	Nagare:
MAP58_e10_p2_77	Map058.json	0	dialogue	ふうん…。	
MAP58_e10_p2_78	Map058.json	0	dialogue	でもね、あんたらの戦い方を変えろとは、	
MAP58_e10_p2_79	Map058.json	0	dialogue	あたしは言わないからな。	
MAP58_e10_p2_8	Map058.json	0	dialogue	むしろさっきのお化けの方に同情したくなるね	
MAP58_e10_p2_81	Map058.json	0	dialogue	ホノオ：	Hono:
MAP58_e10_p2_82	Map058.json	0	dialogue	え…？　そう…なの？	
MAP58_e10_p2_84	Map058.json	0	dialogue	ナガレ：	Nagare:
MAP58_e10_p2_85	Map058.json	0	dialogue	うん。	
MAP58_e10_p2_86	Map058.json	0	dialogue	あたしはあんたらみたいな戦い方の方が好きだし、	
MAP58_e10_p2_87	Map058.json	0	dialogue	落ち着くんだよ。	
MAP58_e10_p2_89	Map058.json	0	dialogue	小さい頃…	
MAP58_e10_p2_90	Map058.json	0	dialogue	村のみんなから剣を教えられるときにさ…	
MAP58_e10_p2_91	Map058.json	0	dialogue	こころを静かに、行儀よく、無駄な動きをせず、	
MAP58_e10_p2_92	Map058.json	0	dialogue	ひとにやさしく、平和を祈り…　みたいな、	
MAP58_e10_p2_94	Map058.json	0	dialogue	何を教えてもらってるんだか分からない、	
MAP58_e10_p2_95	Map058.json	0	dialogue	セイリューの剣術が嫌で嫌で仕方なかったんだ。	
MAP58_e10_p2_97	Map058.json	0	dialogue	あたしはむしろ、夢中になって叫んで、走って、	
MAP58_e10_p2_98	Map058.json	0	dialogue	剣を振り回しているときの方が…	
MAP58_e10_p2_99	Map058.json	0	dialogue	上手に動けていると感じられた。	
MAP58_e11_p1_10	Map058.json	0	dialogue	ウィンのハヤテでスピードを上げ、	
MAP58_e11_p1_11	Map058.json	0	dialogue	オレのキョウセンシで腕力を上げ…	
MAP58_e11_p1_13	Map058.json	0	dialogue	そしてナガレのテッペキで落ちたときも安心…	
MAP58_e11_p1_14	Map058.json	0	dialogue	という作戦で、縄を見事登り切ったぜーーー！	
MAP58_e11_p1_16	Map058.json	0	dialogue	ナガレ：	Nagare:
MAP58_e11_p1_17	Map058.json	0	dialogue	しかし本当に便利だな、紋章の力って…。	
MAP58_e11_p1_18	Map058.json	0	dialogue	戦い以外にも、色々役に立ちそうだ。	
MAP58_e11_p1_20	Map058.json	0	dialogue	ホノオ：	Hono:
MAP58_e11_p1_21	Map058.json	0	dialogue	…だけど、これからどうすんだ？	
MAP58_e11_p1_23	Map058.json	0	dialogue	ナガレ：	Nagare:
MAP58_e11_p1_24	Map058.json	0	dialogue	ミケーネを…四天王を追う。そして倒す。	
MAP58_e11_p1_26	Map058.json	0	dialogue	ホノオ：	Hono:
MAP58_e11_p1_27	Map058.json	0	dialogue	どこにいるのかも分からんぞ？	
MAP58_e11_p1_29	Map058.json	0	dialogue	ナガレ：	Nagare:
MAP58_e11_p1_30	Map058.json	0	dialogue	…とりあえず、村に帰ろう。	
MAP58_e11_p1_31	Map058.json	0	dialogue	姉さまたちに継承が済んだことを伝えたい。	
MAP58_e11_p1_33	Map058.json	0	dialogue	ホノオ：	Hono:
MAP58_e11_p1_34	Map058.json	0	dialogue	ああ、そうだな！	
MAP58_e11_p1_6	Map058.json	0	dialogue	ホノオ：	Hono:
MAP58_e11_p1_7	Map058.json	0	dialogue	…と、いうことでだ。	
MAP58_e11_p1_9	Map058.json	0	dialogue	ナガレのアイデアで、	
MAP58_e5_p0_1	Map058.json	0	dialogue	ナガレ：	Nagare:
MAP58_e5_p0_10	Map058.json	0	dialogue	なんだ？	
MAP58_e5_p0_12	Map058.json	0	dialogue	ホノオ：	Hono:
MAP58_e5_p0_13	Map058.json	0	dialogue	こっから龍のいるっていう洞窟に入れるのか？	
MAP58_e5_p0_15	Map058.json	0	dialogue	ナガレ：	Nagare:
MAP58_e5_p0_16	Map058.json	0	dialogue	そういう話だったろう。	
MAP58_e5_p0_18	Map058.json	0	dialogue	ホノオ：	Hono:
MAP58_e5_p0_19	Map058.json	0	dialogue	で…　だからどうやって入るんだ？？	
MAP58_e5_p0_2	Map058.json	0	dialogue	着いたよ。	
MAP58_e5_p0_21	Map058.json	0	dialogue	ナガレ：	Nagare:
MAP58_e5_p0_22	Map058.json	0	dialogue	お社をぶっ壊すしかないだろう？	
MAP58_e5_p0_24	Map058.json	0	dialogue	ホノオ：	Hono:
MAP58_e5_p0_25	Map058.json	0	dialogue	えっ！？	
MAP58_e5_p0_26	Map058.json	0	dialogue	そんなことしていいのかよ！？	
MAP58_e5_p0_28	Map058.json	0	dialogue	ナガレ：	Nagare:
MAP58_e5_p0_29	Map058.json	0	dialogue	いいも何も、それしかないだろう。	
MAP58_e5_p0_3	Map058.json	0	dialogue	ここが龍のお社だ。	
MAP58_e5_p0_30	Map058.json	0	dialogue	洞窟ふさぐために作られているんだから、	
MAP58_e5_p0_31	Map058.json	0	dialogue	これがある限り、洞窟に入れない。	
MAP58_e5_p0_33	Map058.json	0	dialogue	ホノオ：	Hono:
MAP58_e5_p0_34	Map058.json	0	dialogue	そうだけど…	
MAP58_e5_p0_35	Map058.json	0	dialogue	もったいないな、こんな立派な建物壊すのは…	
MAP58_e5_p0_37	Map058.json	0	dialogue	ナガレ：	Nagare:
MAP58_e5_p0_38	Map058.json	0	dialogue	いらねえよ、もう…　こんなもん。	
MAP58_e5_p0_40	Map058.json	0	dialogue	ホノオ：	Hono:
MAP58_e5_p0_41	Map058.json	0	dialogue	………そうか？	
MAP58_e5_p0_43	Map058.json	0	dialogue	ナガレ：	Nagare:
MAP58_e5_p0_44	Map058.json	0	dialogue	さあ、ホノオ、とっととやれ。	
MAP58_e5_p0_45	Map058.json	0	dialogue	あんたの魔法で爆発させればすぐだろう？	
MAP58_e5_p0_47	Map058.json	0	dialogue	ホノオ：	Hono:
MAP58_e5_p0_48	Map058.json	0	dialogue	…ああ、ちょっと待ってろ。	
MAP58_e5_p0_5	Map058.json	0	dialogue	ホノオ：	Hono:
MAP58_e5_p0_6	Map058.json	0	dialogue	おう！	
MAP58_e5_p0_7	Map058.json	0	dialogue	…で？	
MAP58_e5_p0_9	Map058.json	0	dialogue	ナガレ：	Nagare:
MAP58_e5_p1_1	Map058.json	0	dialogue	ナガレ：	Nagare:
MAP58_e5_p1_10	Map058.json	0	dialogue	なんだ？	
MAP58_e5_p1_12	Map058.json	0	dialogue	ホノオ：	Hono:
MAP58_e5_p1_13	Map058.json	0	dialogue	こっから龍のいるっていう洞窟に入れるのか？	
MAP58_e5_p1_15	Map058.json	0	dialogue	ナガレ：	Nagare:
MAP58_e5_p1_16	Map058.json	0	dialogue	そういう話だったろう。	
MAP58_e5_p1_18	Map058.json	0	dialogue	ホノオ：	Hono:
MAP58_e5_p1_19	Map058.json	0	dialogue	で…　だからどうやって入るんだ？？	
MAP58_e5_p1_2	Map058.json	0	dialogue	着いたよ。	
MAP58_e5_p1_21	Map058.json	0	dialogue	ナガレ：	Nagare:
MAP58_e5_p1_22	Map058.json	0	dialogue	お社をぶっ壊すしかないだろう？	
MAP58_e5_p1_24	Map058.json	0	dialogue	ホノオ：	Hono:
MAP58_e5_p1_25	Map058.json	0	dialogue	えっ！？	
MAP58_e5_p1_26	Map058.json	0	dialogue	そんなことしていいのかよ！？	
MAP58_e5_p1_28	Map058.json	0	dialogue	ナガレ：	Nagare:
MAP58_e5_p1_29	Map058.json	0	dialogue	いいも何も、それしかないだろう。	
MAP58_e5_p1_3	Map058.json	0	dialogue	ここが龍のお社だ。	
MAP58_e5_p1_30	Map058.json	0	dialogue	洞窟ふさぐために作られているんだから、	
MAP58_e5_p1_31	Map058.json	0	dialogue	これがある限り、洞窟に入れない。	
MAP58_e5_p1_33	Map058.json	0	dialogue	ホノオ：	Hono:
MAP58_e5_p1_34	Map058.json	0	dialogue	そうだけど…	
MAP58_e5_p1_35	Map058.json	0	dialogue	もったいないな、こんな立派な建物壊すのは…	
MAP58_e5_p1_37	Map058.json	0	dialogue	ナガレ：	Nagare:
MAP58_e5_p1_38	Map058.json	0	dialogue	いらねえよ、もう…　こんなもん。	
MAP58_e5_p1_40	Map058.json	0	dialogue	ホノオ：	Hono:
MAP58_e5_p1_41	Map058.json	0	dialogue	………そうか？	
MAP58_e5_p1_43	Map058.json	0	dialogue	ナガレ：	Nagare:
MAP58_e5_p1_44	Map058.json	0	dialogue	さあ、ホノオ、とっととやれ。	
MAP58_e5_p1_45	Map058.json	0	dialogue	あんたの魔法で爆発させればすぐだろう？	
MAP58_e5_p1_47	Map058.json	0	dialogue	ホノオ：	Hono:
MAP58_e5_p1_48	Map058.json	0	dialogue	…ああ、ちょっと待ってろ。	
MAP58_e5_p1_5	Map058.json	0	dialogue	ホノオ：	Hono:
MAP58_e5_p1_6	Map058.json	0	dialogue	おう！	
MAP58_e5_p1_7	Map058.json	0	dialogue	…で？	
MAP58_e5_p1_9	Map058.json	0	dialogue	ナガレ：	Nagare:
MAP59_e6_p0_12	Map059.json	0	dialogue	ナガレ：	Nagare:
MAP59_e6_p0_13	Map059.json	0	dialogue	おい、なんでこんなに明るいんだ。	
MAP59_e6_p0_14	Map059.json	0	dialogue	真っ暗闇って話だったはずだが…。	
MAP59_e6_p0_16	Map059.json	0	dialogue	ホノオ：	Hono:
MAP59_e6_p0_17	Map059.json	0	dialogue	ああ、それならオレとウィンの紋章を	
MAP59_e6_p0_18	Map059.json	0	dialogue	光らせてるからだ。	
MAP59_e6_p0_20	Map059.json	0	dialogue	ナガレ：	Nagare:
MAP59_e6_p0_21	Map059.json	0	dialogue	え…？	
MAP59_e6_p0_23	Map059.json	0	dialogue	…そうなのか？	
MAP59_e6_p0_25	Map059.json	0	dialogue	ウィン：	Win:
MAP59_e6_p0_29	Map059.json	0	dialogue	　　　　　　　　　　　ウィンは頷いた	
MAP59_e6_p0_31	Map059.json	0	dialogue	ナガレ：	Nagare:
MAP59_e6_p0_32	Map059.json	0	dialogue	あ、そう…　べ、便利だな…	
MAP59_e6_p1_12	Map059.json	0	dialogue	ナガレ：	Nagare:
MAP59_e6_p1_13	Map059.json	0	dialogue	おい、なんでこんなに明るいんだ。	
MAP59_e6_p1_14	Map059.json	0	dialogue	真っ暗闇って話だったはずだが…。	
MAP59_e6_p1_16	Map059.json	0	dialogue	ホノオ：	Hono:
MAP59_e6_p1_17	Map059.json	0	dialogue	ああ、それならオレとウィンの紋章を	
MAP59_e6_p1_18	Map059.json	0	dialogue	光らせてるからだ。	
MAP59_e6_p1_20	Map059.json	0	dialogue	ナガレ：	Nagare:
MAP59_e6_p1_21	Map059.json	0	dialogue	え…？	
MAP59_e6_p1_23	Map059.json	0	dialogue	…そうなのか？	
MAP59_e6_p1_25	Map059.json	0	dialogue	ウィン：	Win:
MAP59_e6_p1_29	Map059.json	0	dialogue	　　　　　　　　　　　ウィンは頷いた	
MAP59_e6_p1_31	Map059.json	0	dialogue	ナガレ：	Nagare:
MAP59_e6_p1_32	Map059.json	0	dialogue	あ、そう…　べ、便利だな…	
MAP59_e6_p1_34	Map059.json	0	dialogue	ホノオ：	Hono:
MAP59_e6_p1_35	Map059.json	0	dialogue	しっかし…　かなり魔物の気配がするぜ…	
MAP59_e6_p1_36	Map059.json	0	dialogue	明るいからって油断すんなよー…	
MAP59_e7_p0_1	Map059.json	0	dialogue	ホノオ：	Hono:
MAP59_e7_p0_10	Map059.json	0	dialogue	ホノオ：	Hono:
MAP59_e7_p0_11	Map059.json	0	dialogue	で…　どうすんだこれ…。	
MAP59_e7_p0_12	Map059.json	0	dialogue	落っこちるのかよ…？	
MAP59_e7_p0_14	Map059.json	0	dialogue	ナガレ：	Nagare:
MAP59_e7_p0_15	Map059.json	0	dialogue	当たり前だろう？	
MAP59_e7_p0_16	Map059.json	0	dialogue	落っこちながら龍の頭に、	
MAP59_e7_p0_17	Map059.json	0	dialogue	みんなで剣をぶっ刺すのさ！	
MAP59_e7_p0_19	Map059.json	0	dialogue	ホノオ：	Hono:
MAP59_e7_p0_2	Map059.json	0	dialogue	例の落っこちると龍がいるって穴…	
MAP59_e7_p0_20	Map059.json	0	dialogue	いやいやいやいや…	
MAP59_e7_p0_21	Map059.json	0	dialogue	本気で言ってるのか冗談なのか分からんから…	
MAP59_e7_p0_23	Map059.json	0	dialogue	ナガレ：	Nagare:
MAP59_e7_p0_24	Map059.json	0	dialogue	…もちろん冗談だよ。	
MAP59_e7_p0_25	Map059.json	0	dialogue	屋敷から長い縄を持ってきてる。	
MAP59_e7_p0_26	Map059.json	0	dialogue	これを伝って降りるぞ。	
MAP59_e7_p0_28	Map059.json	0	dialogue	ホノオ：	Hono:
MAP59_e7_p0_29	Map059.json	0	dialogue	あ、そうですか…。	
MAP59_e7_p0_3	Map059.json	0	dialogue	これだろうな…。	
MAP59_e7_p0_30	Map059.json	0	dialogue	しかしそれだって、十分におっかねえなー…。	
MAP59_e7_p0_36	Map059.json	0	dialogue	ホノオ：	Hono:
MAP59_e7_p0_37	Map059.json	0	dialogue	…結構降りたが…まだ全然下が見えねえぞ。	
MAP59_e7_p0_39	Map059.json	0	dialogue	ナガレ：	Nagare:
MAP59_e7_p0_40	Map059.json	0	dialogue	…水の者だかなんだかも、	
MAP59_e7_p0_41	Map059.json	0	dialogue	落っこちながら考え事をしていたらしいから、	
MAP59_e7_p0_42	Map059.json	0	dialogue	相当に深い穴なんだろうな。	
MAP59_e7_p0_46	Map059.json	0	dialogue	ナガレ：	Nagare:
MAP59_e7_p0_47	Map059.json	0	dialogue	少しひかりが見えてきた…！	
MAP59_e7_p0_48	Map059.json	0	dialogue	そろそろ着くみたいだぞ！	
MAP59_e7_p0_5	Map059.json	0	dialogue	ナガレ：	Nagare:
MAP59_e7_p0_50	Map059.json	0	dialogue	ホノオ：	Hono:
MAP59_e7_p0_51	Map059.json	0	dialogue	…やっとかー	
MAP59_e7_p0_52	Map059.json	0	dialogue	ちょっと待て…　	
MAP59_e7_p0_53	Map059.json	0	dialogue	…なんか下から話し声がしねえか…？	
MAP59_e7_p0_55	Map059.json	0	dialogue	ナガレ：	Nagare:
MAP59_e7_p0_56	Map059.json	0	dialogue	………本当だ。	
MAP59_e7_p0_57	Map059.json	0	dialogue	…龍じゃなくてひとがいる？	
MAP59_e7_p0_58	Map059.json	0	dialogue	龍が話す？そうだとしても、誰と…？	
MAP59_e7_p0_6	Map059.json	0	dialogue	そうだろうな。	
MAP59_e7_p0_60	Map059.json	0	dialogue	ナガレ：	Nagare:
MAP59_e7_p0_61	Map059.json	0	dialogue	あっ！！	
MAP59_e7_p0_63	Map059.json	0	dialogue	ホノオ：	Hono:
MAP59_e7_p0_64	Map059.json	0	dialogue	おわーーーっ！？	
MAP59_e7_p0_65	Map059.json	0	dialogue	お、おちるーーーー！！！！	
MAP59_e7_p0_7	Map059.json	0	dialogue	他にそれらしい穴はなかった…	
MAP59_e7_p0_8	Map059.json	0	dialogue	間違いないだろう。	
MAP59_e8_p0_1	Map059.json	0	dialogue	ナガレ：	Nagare:
MAP59_e8_p0_2	Map059.json	0	dialogue	穴が見えてきた…	
MAP59_e8_p0_3	Map059.json	0	dialogue	きっとあれに落ちたら龍がいる…。	
MAP59_e8_p0_4	Map059.json	0	dialogue	みんな、気を引き締めた方がいい。	
MAP60_e10_p1_10	Map060.json	0	dialogue	ナガレ：	Nagare:
MAP60_e10_p1_100	Map060.json	0	dialogue	あたしたちにはそう伝わってるんだよ。	
MAP60_e10_p1_102	Map060.json	0	dialogue	ホノオ：	Hono:
MAP60_e10_p1_103	Map060.json	0	dialogue	そうだったな…。	
MAP60_e10_p1_105	Map060.json	0	dialogue	青龍：	Seiryu:
MAP60_e10_p1_106	Map060.json	0	dialogue	あれ、おかしいな…	
MAP60_e10_p1_107	Map060.json	0	dialogue	ぼくは怒ってなんかないよ	
MAP60_e10_p1_108	Map060.json	0	dialogue	だって…	
MAP60_e10_p1_11	Map060.json	0	dialogue	そうだ！	
MAP60_e10_p1_110	Map060.json	0	dialogue	青龍：	Seiryu:
MAP60_e10_p1_111	Map060.json	0	dialogue	友だちなんだから…！だから…	
MAP60_e10_p1_112	Map060.json	0	dialogue	友だちのこどもたちの　きみたちもぼくの友だちだよね？	
MAP60_e10_p1_114	Map060.json	0	dialogue	ナガレ：	Nagare:
MAP60_e10_p1_117	Map060.json	0	dialogue	ホノオ：	Hono:
MAP60_e10_p1_118	Map060.json	0	dialogue	ああ…　友達だぜ！	
MAP60_e10_p1_119	Map060.json	0	dialogue	龍！	
MAP60_e10_p1_12	Map060.json	0	dialogue	おい、龍、大丈夫か…？	
MAP60_e10_p1_121	Map060.json	0	dialogue	青龍：	Seiryu:
MAP60_e10_p1_122	Map060.json	0	dialogue	よかった…	
MAP60_e10_p1_123	Map060.json	0	dialogue	最後に　友だちとの約束を守れて…	
MAP60_e10_p1_124	Map060.json	0	dialogue	そして新しい友だちにも会えたんだ…	
MAP60_e10_p1_127	Map060.json	0	dialogue	青龍：	Seiryu:
MAP60_e10_p1_128	Map060.json	0	dialogue	よかった…　	
MAP60_e10_p1_132	Map060.json	0	dialogue	ナガレ：	Nagare:
MAP60_e10_p1_133	Map060.json	0	dialogue	…龍？　おい…　死んだのか…	
MAP60_e10_p1_135	Map060.json	0	dialogue	ナガレ：	Nagare:
MAP60_e10_p1_136	Map060.json	0	dialogue	待ってくれ…　	
MAP60_e10_p1_137	Map060.json	0	dialogue	あんたにはまだまだ聞きたいことがある…	
MAP60_e10_p1_138	Map060.json	0	dialogue	龍！！	
MAP60_e10_p1_140	Map060.json	0	dialogue	ホノオ：	Hono:
MAP60_e10_p1_141	Map060.json	0	dialogue	ナガレ…　やめろ。	
MAP60_e10_p1_142	Map060.json	0	dialogue	静かに眠らせてやろうぜ。	
MAP60_e10_p1_144	Map060.json	0	dialogue	ナガレ：	Nagare:
MAP60_e10_p1_145	Map060.json	0	dialogue	だって…　こいつに聞かないと分からない…	
MAP60_e10_p1_147	Map060.json	0	dialogue	ナガレ：	Nagare:
MAP60_e10_p1_148	Map060.json	0	dialogue	分からないことだらけで、死んじまうなんて…	
MAP60_e10_p1_150	Map060.json	0	dialogue	ホノオ：	Hono:
MAP60_e10_p1_153	Map060.json	0	dialogue	ウィン：	Win:
MAP60_e10_p1_159	Map060.json	0	dialogue	　　　　　　　　　龍の涙　を手に入れた	
MAP60_e10_p1_165	Map060.json	0	dialogue	ホノオ：	Hono:
MAP60_e10_p1_166	Map060.json	0	dialogue	…で、どうやってここから出るんだ？	
MAP60_e10_p1_2	Map060.json	0	dialogue	ナガレ：	Nagare:
MAP60_e10_p1_20	Map060.json	0	dialogue	青龍：	Seiryu:
MAP60_e10_p1_21	Map060.json	0	dialogue	ぼくは　もうそろそろ　死んでしまう…	
MAP60_e10_p1_23	Map060.json	0	dialogue	青龍：	Seiryu:
MAP60_e10_p1_24	Map060.json	0	dialogue	もともと、死にかけていたのを…	
